n,k,seed,num_edges,mu,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,timestamp
80,2,24,153,0.25,bnb_c,1.0758750438690186,True,False,0.348904267589389,True,,lfr,2026-03-11T21:33:05.892136
80,2,25,171,0.25,gurobi,0.6138246059417725,True,False,0.3197223077186141,True,,lfr,2026-03-11T21:33:06.615964
80,2,25,171,0.25,bnb_c,0.6763179302215576,True,False,0.319722307718614,True,,lfr,2026-03-11T21:33:07.402750
80,2,26,152,0.25,gurobi,2.3280491828918457,True,False,0.34208362188365926,True,,lfr,2026-03-11T21:33:09.842022
80,2,26,152,0.25,bnb_c,0.7977032661437988,True,False,0.342083621883657,True,,lfr,2026-03-11T21:33:10.743709
80,2,27,168,0.25,gurobi,2.263739824295044,True,False,0.30328798185941086,True,,lfr,2026-03-11T21:33:13.113876
80,2,27,168,0.25,bnb_c,3.7350611686706543,True,False,0.30328798185941,True,,lfr,2026-03-11T21:33:16.953399
80,2,28,157,0.25,gurobi,1.8907811641693115,True,False,0.34074404641162404,True,,lfr,2026-03-11T21:33:18.959058
80,2,28,157,0.25,bnb_c,1.1778497695922852,True,False,0.340744046411619,True,,lfr,2026-03-11T21:33:20.244420
80,2,29,161,0.25,gurobi,6.969062805175781,True,False,0.3198564870182477,True,,lfr,2026-03-11T21:33:27.332133
80,2,29,161,0.25,bnb_c,8.656694173812866,True,False,0.319856487018248,True,,lfr,2026-03-11T21:33:36.095110
80,2,30,133,0.25,gurobi,5.188441753387451,True,False,0.3619763694951667,True,,lfr,2026-03-11T21:33:41.397929
80,2,30,133,0.25,bnb_c,2.1413159370422363,True,False,0.361976369495166,True,,lfr,2026-03-11T21:33:43.655649
80,2,31,136,0.25,gurobi,1.1307249069213867,True,False,0.3680525519031124,True,,lfr,2026-03-11T21:33:44.904469
80,2,31,136,0.25,bnb_c,0.3987879753112793,True,False,0.368052551903114,True,,lfr,2026-03-11T21:33:45.410420
80,2,32,154,0.25,gurobi,0.7448132038116455,True,False,0.34244813627929904,True,,lfr,2026-03-11T21:33:46.267345
80,2,32,154,0.25,bnb_c,0.37273430824279785,True,False,0.342448136279305,True,,lfr,2026-03-11T21:33:46.747075
80,2,33,157,0.25,gurobi,1.0160958766937256,True,False,0.34003407846160427,True,,lfr,2026-03-11T21:33:47.884993
80,2,33,157,0.25,bnb_c,1.7435061931610107,True,False,0.340034078461601,True,,lfr,2026-03-11T21:33:49.731602
80,2,34,160,0.25,gurobi,1.2600650787353516,True,False,0.3318554687499964,True,,lfr,2026-03-11T21:33:51.100733
80,2,34,160,0.25,bnb_c,1.3354089260101318,True,False,0.33185546875,True,,lfr,2026-03-11T21:33:52.544357
80,2,35,150,0.25,gurobi,0.5399460792541504,True,False,0.333577777777775,True,,lfr,2026-03-11T21:33:53.198248
80,2,35,150,0.25,bnb_c,0.10433793067932129,True,False,0.333577777777778,True,,lfr,2026-03-11T21:33:53.406628
80,2,36,165,0.25,gurobi,0.6517329216003418,True,False,0.3545270890725412,True,,lfr,2026-03-11T21:33:54.179718
80,2,36,165,0.25,bnb_c,0.16461586952209473,True,False,0.354527089072544,True,,lfr,2026-03-11T21:33:54.449026
80,2,37,143,0.25,gurobi,1.7718117237091064,True,False,0.3461538461538449,True,,lfr,2026-03-11T21:33:56.332763
80,2,37,143,0.25,bnb_c,0.5688889026641846,True,False,0.346153846153846,True,,lfr,2026-03-11T21:33:57.005998
80,2,38,163,0.25,gurobi,2.109508991241455,True,False,0.3343934660694805,True,,lfr,2026-03-11T21:33:59.222372
80,2,38,163,0.25,bnb_c,0.5941927433013916,True,False,0.33439346606948,True,,lfr,2026-03-11T21:33:59.919401
80,2,39,143,0.25,gurobi,1.1409049034118652,True,False,0.3391608391608378,True,,lfr,2026-03-11T21:34:01.170484
80,2,39,143,0.25,bnb_c,0.6960399150848389,True,False,0.339160839160839,True,,lfr,2026-03-11T21:34:01.972323
80,2,40,128,0.25,gurobi,12.27139401435852,True,False,0.3671875,True,,lfr,2026-03-11T21:34:14.352167
80,2,40,128,0.25,bnb_c,2.821694850921631,True,False,0.3671875,True,,lfr,2026-03-11T21:34:17.280908
80,2,41,149,0.25,gurobi,2.4303009510040283,True,False,0.35234899328859287,True,,lfr,2026-03-11T21:34:19.826185
80,2,41,149,0.25,bnb_c,0.3708369731903076,True,False,0.352348993288591,True,,lfr,2026-03-11T21:34:20.306062
80,2,42,147,0.25,gurobi,6.746106147766113,True,False,0.3299088342820076,True,,lfr,2026-03-11T21:34:27.166285
80,2,42,147,0.25,bnb_c,2.501291036605835,True,False,0.329908834282012,True,,lfr,2026-03-11T21:34:29.775053
80,2,43,136,0.25,gurobi,1.9873402118682861,True,False,0.3524816176470567,True,,lfr,2026-03-11T21:34:31.876915
80,2,43,136,0.25,bnb_c,0.4238297939300537,True,False,0.352481617647059,True,,lfr,2026-03-11T21:34:32.413996
80,2,44,156,0.25,gurobi,4.36023473739624,True,False,0.326902531229457,True,,lfr,2026-03-11T21:34:36.888993
80,2,44,156,0.25,bnb_c,2.582374095916748,True,False,0.326902531229454,True,,lfr,2026-03-11T21:34:39.580255
80,2,45,164,0.25,gurobi,26.90599799156189,True,False,0.29878048780488137,True,,lfr,2026-03-11T21:35:06.599408
80,2,45,164,0.25,bnb_c,6.332303285598755,True,False,0.298780487804878,True,,lfr,2026-03-11T21:35:13.038821
80,2,46,165,0.25,gurobi,9.921178102493286,True,False,0.3056014692378305,True,,lfr,2026-03-11T21:35:23.071559
80,2,46,165,0.25,bnb_c,26.811869144439697,True,False,0.305601469237833,True,,lfr,2026-03-11T21:35:49.989939
80,2,47,166,0.25,gurobi,4.5829527378082275,True,False,0.31621062563506913,True,,lfr,2026-03-11T21:35:54.687177
80,2,47,166,0.25,bnb_c,1.2370140552520752,True,False,0.31621062563507,True,,lfr,2026-03-11T21:35:56.031263
80,2,48,159,0.25,gurobi,0.5604588985443115,True,False,0.3553459119496803,True,,lfr,2026-03-11T21:35:56.708798
80,2,48,159,0.25,bnb_c,0.25484490394592285,True,False,0.355345911949686,True,,lfr,2026-03-11T21:35:57.069855
80,2,49,152,0.25,gurobi,8.671357870101929,True,False,0.31578947368421184,True,,lfr,2026-03-11T21:36:05.850660
80,2,49,152,0.25,bnb_c,2.155535936355591,True,False,0.315789473684211,True,,lfr,2026-03-11T21:36:08.112650
80,2,0,147,0.3,gurobi,20.134841203689575,True,False,0.3367346938775483,True,,lfr,2026-03-11T21:36:28.360623
80,2,0,147,0.3,bnb_c,10.026456117630005,True,False,0.336734693877551,True,,lfr,2026-03-11T21:36:38.495448
80,2,1,149,0.3,gurobi,2.118602991104126,True,False,0.32550335570469935,True,,lfr,2026-03-11T21:36:40.729896
80,2,1,149,0.3,bnb_c,4.552428722381592,True,False,0.325503355704698,True,,lfr,2026-03-11T21:36:45.390036
80,2,2,168,0.3,gurobi,1.183650016784668,True,False,0.3150333049886625,True,,lfr,2026-03-11T21:36:46.689157
80,2,2,168,0.3,bnb_c,3.4942142963409424,True,False,0.315033304988662,True,,lfr,2026-03-11T21:36:50.293036
80,2,3,159,0.3,gurobi,15.023811101913452,True,False,0.31729361971440573,True,,lfr,2026-03-11T21:37:05.425376
80,2,3,159,0.3,bnb_c,12.185083866119385,True,False,0.31729361971441,True,,lfr,2026-03-11T21:37:17.718833
80,2,4,161,0.3,gurobi,3.9161839485168457,True,False,0.313645306894024,True,,lfr,2026-03-11T21:37:21.743156
80,2,4,161,0.3,bnb_c,11.388681888580322,True,False,0.313645306894024,True,,lfr,2026-03-11T21:37:33.236303
80,2,5,142,0.3,gurobi,4.2253639698028564,True,False,0.35211267605633906,True,,lfr,2026-03-11T21:37:37.581245
80,2,5,142,0.3,bnb_c,2.4308981895446777,True,False,0.352112676056338,True,,lfr,2026-03-11T21:37:40.119298
80,2,6,176,0.3,gurobi,9.392736911773682,True,False,0.28409090909091,True,,lfr,2026-03-11T21:37:49.621862
80,2,6,176,0.3,bnb_c,4.988034009933472,True,False,0.284090909090909,True,,lfr,2026-03-11T21:37:54.719473
80,2,7,156,0.3,gurobi,4.741600036621094,True,False,0.33259368836292275,True,,lfr,2026-03-11T21:37:59.571297
80,2,7,156,0.3,bnb_c,3.9404633045196533,True,False,0.332593688362919,True,,lfr,2026-03-11T21:38:03.618958
80,2,8,155,0.3,gurobi,6.650683164596558,True,False,0.3257856399583744,True,,lfr,2026-03-11T21:38:10.378616
80,2,8,155,0.3,bnb_c,5.025490045547485,True,False,0.325785639958377,True,,lfr,2026-03-11T21:38:15.510188
80,2,9,159,0.3,gurobi,26.62010908126831,True,False,0.3172936197144068,True,,lfr,2026-03-11T21:38:42.249998
80,2,9,159,0.3,bnb_c,23.854829788208008,True,False,0.31729361971441,True,,lfr,2026-03-11T21:39:06.217259
80,2,10,143,0.3,gurobi,3.268872022628784,True,False,0.3319477725072103,True,,lfr,2026-03-11T21:39:09.604014
80,2,10,143,0.3,bnb_c,12.362613201141357,True,False,0.331947772507213,True,,lfr,2026-03-11T21:39:22.074239
80,2,11,170,0.3,gurobi,2.303550958633423,True,False,0.32352941176470695,True,,lfr,2026-03-11T21:39:24.497004
80,2,11,170,0.3,bnb_c,2.6100571155548096,True,False,0.323529411764706,True,,lfr,2026-03-11T21:39:27.213011
80,2,12,157,0.3,gurobi,5.630448818206787,True,False,0.32707209217412947,True,,lfr,2026-03-11T21:39:32.957758
80,2,12,157,0.3,bnb_c,4.422041893005371,True,False,0.327072092174125,True,,lfr,2026-03-11T21:39:37.492600
80,2,13,163,0.3,gurobi,2.325705051422119,True,False,0.33117543001241967,True,,lfr,2026-03-11T21:39:39.929314
80,2,13,163,0.3,bnb_c,1.689885139465332,True,False,0.331175430012421,True,,lfr,2026-03-11T21:39:41.728034
80,2,14,158,0.3,gurobi,1.4373621940612793,True,False,0.3203613203012335,True,,lfr,2026-03-11T21:39:43.285220
80,2,14,158,0.3,bnb_c,2.8318378925323486,True,False,0.320361320301234,True,,lfr,2026-03-11T21:39:46.223289
80,2,15,166,0.3,gurobi,5.60620903968811,True,False,0.3130897082305109,True,,lfr,2026-03-11T21:39:51.947024
80,2,15,166,0.3,bnb_c,6.2408599853515625,True,False,0.313089708230512,True,,lfr,2026-03-11T21:39:58.295137
80,2,16,157,0.3,gurobi,3.2249789237976074,True,False,0.3216357661568457,True,,lfr,2026-03-11T21:40:01.641119
80,2,16,157,0.3,bnb_c,1.746263027191162,True,False,0.321635766156842,True,,lfr,2026-03-11T21:40:03.494325
80,2,17,157,0.3,gurobi,25.728697776794434,True,False,0.3228325692725904,True,,lfr,2026-03-11T21:40:29.334532
80,2,17,157,0.3,bnb_c,8.037856817245483,True,False,0.322832569272587,True,,lfr,2026-03-11T21:40:37.479254
80,2,18,143,0.3,gurobi,1.9944040775299072,True,False,0.34319526627218594,True,,lfr,2026-03-11T21:40:39.585331
80,2,18,143,0.3,bnb_c,1.518683910369873,True,False,0.343195266272189,True,,lfr,2026-03-11T21:40:41.210661
80,2,19,144,0.3,gurobi,14.714473009109497,True,False,0.3341049382716024,True,,lfr,2026-03-11T21:40:56.034144
80,2,19,144,0.3,bnb_c,30.861505031585693,True,False,0.334104938271605,True,,lfr,2026-03-11T21:41:27.003777
80,2,20,143,0.3,gurobi,2.604901075363159,True,False,0.34615384615384426,True,,lfr,2026-03-11T21:41:29.722480
80,2,20,143,0.3,bnb_c,0.8359470367431641,True,False,0.346153846153846,True,,lfr,2026-03-11T21:41:30.667479
80,2,21,170,0.3,gurobi,38.93597912788391,True,False,0.2979065743944634,True,,lfr,2026-03-11T21:42:09.719446
80,2,21,170,0.3,bnb_c,84.57679629325867,True,False,0.297906574394464,True,,lfr,2026-03-11T21:43:34.410772
80,2,22,160,0.3,gurobi,13.260641098022461,True,False,0.3292968749999959,True,,lfr,2026-03-11T21:43:47.789024
80,2,22,160,0.3,bnb_c,8.971801280975342,True,False,0.329296875,True,,lfr,2026-03-11T21:43:56.870215
80,2,23,154,0.3,gurobi,8.163284063339233,True,False,0.31092933040984616,True,,lfr,2026-03-11T21:44:05.147278
80,2,23,154,0.3,bnb_c,12.977577924728394,True,False,0.31092933040985,True,,lfr,2026-03-11T21:44:18.229959
80,2,24,157,0.3,gurobi,4.385344982147217,True,False,0.3343746196600303,True,,lfr,2026-03-11T21:44:22.727234
80,2,24,157,0.3,bnb_c,1.7997357845306396,True,False,0.334374619660027,True,,lfr,2026-03-11T21:44:24.635502
80,2,25,165,0.3,gurobi,3.867115020751953,True,False,0.3134802571166213,True,,lfr,2026-03-11T21:44:28.618274
80,2,25,165,0.3,bnb_c,1.4788930416107178,True,False,0.313480257116621,True,,lfr,2026-03-11T21:44:30.205579
80,2,26,154,0.3,gurobi,1.2277472019195557,True,False,0.33462641254848385,True,,lfr,2026-03-11T21:44:31.548488
80,2,26,154,0.3,bnb_c,0.6239030361175537,True,False,0.334626412548491,True,,lfr,2026-03-11T21:44:32.282709
80,2,27,163,0.3,gurobi,0.6237621307373047,True,False,0.3395686702548095,True,,lfr,2026-03-11T21:44:33.014595
80,2,27,163,0.3,bnb_c,4.4158079624176025,True,False,0.339568670254808,True,,lfr,2026-03-11T21:44:37.536276
80,2,28,161,0.3,gurobi,4.93955397605896,True,False,0.326086956521738,True,,lfr,2026-03-11T21:44:42.589187
80,2,28,161,0.3,bnb_c,3.571855068206787,True,False,0.326086956521739,True,,lfr,2026-03-11T21:44:46.270338
80,2,29,158,0.3,gurobi,4.905281066894531,True,False,0.3408908828713325,True,,lfr,2026-03-11T21:44:51.300405
80,2,29,158,0.3,bnb_c,1.6763081550598145,True,False,0.340890882871335,True,,lfr,2026-03-11T21:44:53.083405
80,2,30,141,0.3,gurobi,1.400529146194458,True,False,0.37377395503244487,True,,lfr,2026-03-11T21:44:54.598076
80,2,30,141,0.3,bnb_c,0.8099620342254639,True,False,0.373773955032443,True,,lfr,2026-03-11T21:44:55.514686
80,2,31,138,0.3,gurobi,16.76533579826355,True,False,0.35507246376811774,True,,lfr,2026-03-11T21:45:12.400187
80,2,31,138,0.3,bnb_c,4.159995079040527,True,False,0.355072463768116,True,,lfr,2026-03-11T21:45:16.664351
80,2,32,159,0.3,gurobi,10.627665996551514,True,False,0.3175902851944115,True,,lfr,2026-03-11T21:45:27.409376
80,2,32,159,0.3,bnb_c,10.739094018936157,True,False,0.317590285194415,True,,lfr,2026-03-11T21:45:38.255584
80,2,33,160,0.3,gurobi,6.584043025970459,True,False,0.3062499999999985,True,,lfr,2026-03-11T21:45:44.952106
80,2,33,160,0.3,bnb_c,7.6403679847717285,True,False,0.30625,True,,lfr,2026-03-11T21:45:52.698418
80,2,34,162,0.3,gurobi,15.088327884674072,True,False,0.32098765432098886,True,,lfr,2026-03-11T21:46:07.906626
80,2,34,162,0.3,bnb_c,23.163992166519165,True,False,0.320987654320988,True,,lfr,2026-03-11T21:46:31.178675
80,2,35,146,0.3,gurobi,3.743133783340454,True,False,0.32874366672921856,True,,lfr,2026-03-11T21:46:35.039402
80,2,35,146,0.3,bnb_c,3.0002169609069824,True,False,0.328743666729218,True,,lfr,2026-03-11T21:46:38.148018
80,2,36,165,0.3,gurobi,1.6135311126708984,True,False,0.32424242424242317,True,,lfr,2026-03-11T21:46:39.870941
80,2,36,165,0.3,bnb_c,1.1315028667449951,True,False,0.324242424242424,True,,lfr,2026-03-11T21:46:41.112841
80,2,37,148,0.3,gurobi,1.3711881637573242,True,False,0.3434760774287816,True,,lfr,2026-03-11T21:46:42.599134
80,2,37,148,0.3,bnb_c,1.8747889995574951,True,False,0.34347607742878,True,,lfr,2026-03-11T21:46:44.580259
80,2,38,163,0.3,gurobi,27.669838190078735,True,False,0.3036809815950929,True,,lfr,2026-03-11T21:47:12.367053
80,2,38,163,0.3,bnb_c,16.795470237731934,True,False,0.303680981595092,True,,lfr,2026-03-11T21:47:29.269153
80,2,39,140,0.3,gurobi,7.234750032424927,True,False,0.3356887755102063,True,,lfr,2026-03-11T21:47:36.625295
80,2,39,140,0.3,bnb_c,16.541671752929688,True,False,0.335688775510204,True,,lfr,2026-03-11T21:47:53.278387
80,2,40,136,0.3,gurobi,6.331150054931641,True,False,0.3483726211072657,True,,lfr,2026-03-11T21:47:59.721754
80,2,40,136,0.3,bnb_c,2.7476980686187744,True,False,0.348372621107266,True,,lfr,2026-03-11T21:48:02.576714
80,2,41,153,0.3,gurobi,3.9034886360168457,True,False,0.32352941176470557,True,,lfr,2026-03-11T21:48:06.596445
80,2,41,153,0.3,bnb_c,1.601064920425415,True,False,0.323529411764706,True,,lfr,2026-03-11T21:48:08.305884
80,2,42,154,0.3,gurobi,18.579373121261597,True,False,0.324148254343054,True,,lfr,2026-03-11T21:48:27.004784
80,2,42,154,0.3,bnb_c,21.551527738571167,True,False,0.32414825434306,True,,lfr,2026-03-11T21:48:48.667140
80,2,43,136,0.3,gurobi,1.1302599906921387,True,False,0.36740376297577765,True,,lfr,2026-03-11T21:48:49.910106
80,2,43,136,0.3,bnb_c,0.5318698883056641,True,False,0.367403762975779,True,,lfr,2026-03-11T21:48:50.547101
80,2,44,163,0.3,gurobi,1.5053470134735107,True,False,0.322123527419174,True,,lfr,2026-03-11T21:48:52.167329
80,2,44,163,0.3,bnb_c,1.0108518600463867,True,False,0.322123527419173,True,,lfr,2026-03-11T21:48:53.286295
80,2,45,163,0.3,gurobi,15.670054912567139,True,False,0.30793405848921634,True,,lfr,2026-03-11T21:49:09.072731
80,2,45,163,0.3,bnb_c,17.087848901748657,True,False,0.307934058489217,True,,lfr,2026-03-11T21:49:26.269989
80,2,46,163,0.3,gurobi,15.008445024490356,True,False,0.3097971319959358,True,,lfr,2026-03-11T21:49:41.399863
80,2,46,163,0.3,bnb_c,24.226819038391113,True,False,0.309797131995935,True,,lfr,2026-03-11T21:50:05.737091
80,2,47,168,0.3,gurobi,10.86620283126831,True,False,0.30950609410430835,True,,lfr,2026-03-11T21:50:16.717432
80,2,47,168,0.3,bnb_c,5.883239984512329,True,False,0.309506094104309,True,,lfr,2026-03-11T21:50:22.706236
80,2,48,159,0.3,gurobi,5.5428149700164795,True,False,0.32947668209326714,True,,lfr,2026-03-11T21:50:28.362354
80,2,48,159,0.3,bnb_c,15.326770305633545,True,False,0.329476682093272,True,,lfr,2026-03-11T21:50:43.794754
80,2,49,152,0.3,gurobi,1.4235098361968994,True,False,0.3378635734072031,True,,lfr,2026-03-11T21:50:45.337066
80,2,49,152,0.3,bnb_c,1.1557230949401855,True,False,0.337863573407202,True,,lfr,2026-03-11T21:50:46.603334
80,2,0,145,0.35,gurobi,4.608403921127319,True,False,0.3325564803804934,True,,lfr,2026-03-11T21:50:51.323121
80,2,0,145,0.35,bnb_c,7.57397198677063,True,False,0.332556480380499,True,,lfr,2026-03-11T21:50:59.003292
80,2,1,155,0.35,gurobi,14.587191104888916,True,False,0.31635796045785447,True,,lfr,2026-03-11T21:51:13.710253
80,2,1,155,0.35,bnb_c,51.59438180923462,True,False,0.316357960457856,True,,lfr,2026-03-11T21:52:05.414639
80,2,2,167,0.35,gurobi,5.91666316986084,True,False,0.3108573272616436,True,,lfr,2026-03-11T21:52:11.449739
80,2,2,167,0.35,bnb_c,4.56378698348999,True,False,0.310857327261645,True,,lfr,2026-03-11T21:52:16.122021
80,2,3,159,0.35,gurobi,14.145106792449951,True,False,0.3113207547169767,True,,lfr,2026-03-11T21:52:30.387486
80,2,3,159,0.35,bnb_c,15.560656785964966,True,False,0.311320754716981,True,,lfr,2026-03-11T21:52:46.054534
80,2,4,157,0.35,gurobi,8.281428813934326,True,False,0.30254777070063904,True,,lfr,2026-03-11T21:52:54.461762
80,2,4,157,0.35,bnb_c,9.336901187896729,True,False,0.302547770700637,True,,lfr,2026-03-11T21:53:03.908902
80,2,5,142,0.35,gurobi,4.261325120925903,True,False,0.35211267605633906,True,,lfr,2026-03-11T21:53:08.283625
80,2,5,142,0.35,bnb_c,3.9465861320495605,True,False,0.352112676056338,True,,lfr,2026-03-11T21:53:12.335305
80,2,6,178,0.35,gurobi,2.813973903656006,True,False,0.31517485166014186,True,,lfr,2026-03-11T21:53:15.258626
80,2,6,178,0.35,bnb_c,5.7211997509002686,True,False,0.315174851660144,True,,lfr,2026-03-11T21:53:21.088456
80,2,7,153,0.35,gurobi,6.966578960418701,True,False,0.3164594813960434,True,,lfr,2026-03-11T21:53:28.176104
80,2,7,153,0.35,bnb_c,4.3229148387908936,True,False,0.316459481396044,True,,lfr,2026-03-11T21:53:32.607994
80,2,8,153,0.35,gurobi,8.196593046188354,True,False,0.31934298773975905,True,,lfr,2026-03-11T21:53:40.919424
80,2,8,153,0.35,bnb_c,8.22380805015564,True,False,0.319342987739758,True,,lfr,2026-03-11T21:53:49.250244
80,2,9,159,0.35,gurobi,21.815826892852783,True,False,0.3113009770183096,True,,lfr,2026-03-11T21:54:11.177200
80,2,9,159,0.35,bnb_c,34.61368203163147,True,False,0.311300977018314,True,,lfr,2026-03-11T21:54:45.900222
80,2,10,144,0.35,gurobi,17.5320827960968,True,False,0.33138020833332826,True,,lfr,2026-03-11T21:55:03.547735
80,2,10,144,0.35,bnb_c,20.740203857421875,True,False,0.331380208333333,True,,lfr,2026-03-11T21:55:24.394786
80,2,11,163,0.35,gurobi,2.440429210662842,True,False,0.33207873837931456,True,,lfr,2026-03-11T21:55:26.950887
80,2,11,163,0.35,bnb_c,1.6318390369415283,True,False,0.332078738379314,True,,lfr,2026-03-11T21:55:28.689265
80,2,12,157,0.35,gurobi,6.644528865814209,True,False,0.3216357661568462,True,,lfr,2026-03-11T21:55:35.448271
80,2,12,157,0.35,bnb_c,8.741291046142578,True,False,0.321635766156842,True,,lfr,2026-03-11T21:55:44.307455
80,2,13,163,0.35,gurobi,4.422144889831543,True,False,0.32551093379502416,True,,lfr,2026-03-11T21:55:48.844863
80,2,13,163,0.35,bnb_c,3.0280299186706543,True,False,0.325510933795024,True,,lfr,2026-03-11T21:55:51.979582
80,2,14,155,0.35,gurobi,1.8453269004821777,True,False,0.33123829344432565,True,,lfr,2026-03-11T21:55:53.940397
80,2,14,155,0.35,bnb_c,3.0516538619995117,True,False,0.331238293444329,True,,lfr,2026-03-11T21:55:57.098516
80,2,15,166,0.35,gurobi,2.671992063522339,True,False,0.3120917404557988,True,,lfr,2026-03-11T21:55:59.878766
80,2,15,166,0.35,bnb_c,3.766495943069458,True,False,0.312091740455799,True,,lfr,2026-03-11T21:56:03.752542
80,2,16,158,0.35,gurobi,1.3325669765472412,True,False,0.32518827111039583,True,,lfr,2026-03-11T21:56:05.203207
80,2,16,158,0.35,bnb_c,1.071336269378662,True,False,0.325188271110399,True,,lfr,2026-03-11T21:56:06.383175
80,2,17,162,0.35,gurobi,2.031294107437134,True,False,0.32904663923182725,True,,lfr,2026-03-11T21:56:08.529562
80,2,17,162,0.35,bnb_c,1.529397964477539,True,False,0.329046639231824,True,,lfr,2026-03-11T21:56:10.164863
80,2,18,144,0.35,gurobi,6.589042901992798,True,False,0.3292582947530846,True,,lfr,2026-03-11T21:56:16.866349
80,2,18,144,0.35,bnb_c,1.107363224029541,True,False,0.329258294753086,True,,lfr,2026-03-11T21:56:18.079173
80,2,19,142,0.35,gurobi,4.389045000076294,True,False,0.34504562586788623,True,,lfr,2026-03-11T21:56:22.576317
80,2,19,142,0.35,bnb_c,3.568791151046753,True,False,0.345045625867883,True,,lfr,2026-03-11T21:56:26.252092
80,2,20,145,0.35,gurobi,1.5712299346923828,True,False,0.3505112960760927,True,,lfr,2026-03-11T21:56:27.930459
80,2,20,145,0.35,bnb_c,0.78749680519104,True,False,0.3505112960761,True,,lfr,2026-03-11T21:56:28.822152
80,2,21,169,0.35,gurobi,1.796199083328247,True,False,0.316568047337278,True,,lfr,2026-03-11T21:56:30.726282
80,2,21,169,0.35,bnb_c,18.064422845840454,True,False,0.316568047337278,True,,lfr,2026-03-11T21:56:48.897428
80,2,22,162,0.35,gurobi,63.152769804000854,True,False,0.31479576284103133,True,,lfr,2026-03-11T21:57:52.171364
80,2,22,162,0.35,bnb_c,56.415406227111816,True,False,0.31479576284103,True,,lfr,2026-03-11T21:58:48.697963
80,2,23,154,0.35,gurobi,1.2208759784698486,True,False,0.33097908584920965,True,,lfr,2026-03-11T21:58:50.040542
80,2,23,154,0.35,bnb_c,1.9175429344177246,True,False,0.330979085849216,True,,lfr,2026-03-11T21:58:52.065590
80,2,24,154,0.35,gurobi,4.293241739273071,True,False,0.32745825602968115,True,,lfr,2026-03-11T21:58:56.470332
80,2,24,154,0.35,bnb_c,1.2176101207733154,True,False,0.327458256029685,True,,lfr,2026-03-11T21:58:57.798880
80,2,25,166,0.35,gurobi,3.429872751235962,True,False,0.30461605457976176,True,,lfr,2026-03-11T21:59:01.340765
80,2,25,166,0.35,bnb_c,10.272359848022461,True,False,0.304616054579765,True,,lfr,2026-03-11T21:59:11.719232
80,2,26,151,0.35,gurobi,2.966851234436035,True,False,0.32465681329766405,True,,lfr,2026-03-11T21:59:14.806857
80,2,26,151,0.35,bnb_c,8.131582021713257,True,False,0.324656813297662,True,,lfr,2026-03-11T21:59:23.047905
80,2,27,165,0.35,gurobi,6.147456884384155,True,False,0.3029568411386556,True,,lfr,2026-03-11T21:59:29.311521
80,2,27,165,0.35,bnb_c,49.35539984703064,True,False,0.302956841138659,True,,lfr,2026-03-11T22:00:18.776646
80,2,28,158,0.35,gurobi,1.6433579921722412,True,False,0.33542300913315015,True,,lfr,2026-03-11T22:00:20.541007
80,2,28,158,0.35,bnb_c,3.378105878829956,True,False,0.335423009133152,True,,lfr,2026-03-11T22:00:24.026691
80,2,29,158,0.35,gurobi,2.2258999347686768,True,False,0.3471198525877251,True,,lfr,2026-03-11T22:00:26.372381
80,2,29,158,0.35,bnb_c,0.8499252796173096,True,False,0.347119852587726,True,,lfr,2026-03-11T22:00:27.328771
80,2,30,141,0.35,gurobi,1.1342828273773193,True,False,0.37377395503244454,True,,lfr,2026-03-11T22:00:28.577615
80,2,30,141,0.35,bnb_c,0.33032774925231934,True,False,0.373773955032443,True,,lfr,2026-03-11T22:00:29.013864
80,2,31,141,0.35,gurobi,7.747225999832153,True,False,0.3588099190181589,True,,lfr,2026-03-11T22:00:36.867857
80,2,31,141,0.35,bnb_c,2.0731568336486816,True,False,0.358809919018158,True,,lfr,2026-03-11T22:00:39.051391
80,2,32,161,0.35,gurobi,11.484905242919922,True,False,0.3155356660622676,True,,lfr,2026-03-11T22:00:50.654500
80,2,32,161,0.35,bnb_c,10.697442054748535,True,False,0.315535666062266,True,,lfr,2026-03-11T22:01:01.468584
80,2,33,165,0.35,gurobi,10.736060857772827,True,False,0.31801652892561916,True,,lfr,2026-03-11T22:01:12.321948
80,2,33,165,0.35,bnb_c,7.9012463092803955,True,False,0.31801652892562,True,,lfr,2026-03-11T22:01:20.329403
80,2,34,163,0.35,gurobi,15.520103931427002,True,False,0.3159509202453987,True,,lfr,2026-03-11T22:01:35.967059
80,2,34,163,0.35,bnb_c,21.508818864822388,True,False,0.315950920245399,True,,lfr,2026-03-11T22:01:57.585431
80,2,35,149,0.35,gurobi,0.8049230575561523,True,False,0.33892617449664564,True,,lfr,2026-03-11T22:01:58.510085
80,2,35,149,0.35,bnb_c,3.981470823287964,True,False,0.338926174496644,True,,lfr,2026-03-11T22:02:02.598257
80,2,36,169,0.35,gurobi,9.967835903167725,True,False,0.3180035713035264,True,,lfr,2026-03-11T22:02:12.684284
80,2,36,169,0.35,bnb_c,17.689972162246704,True,False,0.318003571303526,True,,lfr,2026-03-11T22:02:30.482776
80,2,37,145,0.35,gurobi,9.54437780380249,True,False,0.3267300832342406,True,,lfr,2026-03-11T22:02:40.141972
80,2,37,145,0.35,bnb_c,11.515974044799805,True,False,0.326730083234245,True,,lfr,2026-03-11T22:02:51.767204
