n,actual_n,k,seed,num_edges,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,xi,timestamp
80,80,2,14,116,gurobi,0.03828907012939453,True,False,0.48275862068965253,True,,abcd,0.05,2026-03-12T12:57:29.411759
80,80,2,14,116,bnb_c,0.008216142654418945,True,False,0.482758620689655,True,,abcd,0.05,2026-03-12T12:57:29.543341
80,80,2,15,125,gurobi,0.20908212661743164,True,False,0.4358079999999993,True,,abcd,0.05,2026-03-12T12:57:29.876953
80,80,2,15,125,bnb_c,0.016142845153808594,True,False,0.435808,True,,abcd,0.05,2026-03-12T12:57:30.006938
80,80,2,16,122,gurobi,0.16100406646728516,True,False,0.4502821822090791,True,,abcd,0.05,2026-03-12T12:57:30.293125
80,80,2,16,122,bnb_c,0.010442972183227539,True,False,0.450282182209084,True,,abcd,0.05,2026-03-12T12:57:30.426871
80,80,2,17,126,gurobi,0.055763959884643555,True,False,0.4565066767447789,True,,abcd,0.05,2026-03-12T12:57:30.607711
80,80,2,17,126,bnb_c,0.008102178573608398,True,False,0.456506676744772,True,,abcd,0.05,2026-03-12T12:57:30.776315
80,80,2,18,123,gurobi,0.06815004348754883,True,False,0.44960010575715426,True,,abcd,0.05,2026-03-12T12:57:30.967770
80,80,2,18,123,bnb_c,0.009243965148925781,True,False,0.449600105757155,True,,abcd,0.05,2026-03-12T12:57:31.100425
80,80,2,19,102,gurobi,0.06902194023132324,True,False,0.4497789311803089,True,,abcd,0.05,2026-03-12T12:57:31.290719
80,80,2,19,102,bnb_c,0.01640915870666504,True,False,0.449778931180315,True,,abcd,0.05,2026-03-12T12:57:31.427696
80,80,2,20,115,gurobi,0.047799110412597656,True,False,0.47168241965973867,True,,abcd,0.05,2026-03-12T12:57:31.595459
80,80,2,20,115,bnb_c,0.00801396369934082,True,False,0.471682419659735,True,,abcd,0.05,2026-03-12T12:57:31.726116
80,80,2,21,116,gurobi,0.07617712020874023,True,False,0.45685939357907207,True,,abcd,0.05,2026-03-12T12:57:31.926001
80,80,2,21,116,bnb_c,0.007992267608642578,True,False,0.456859393579073,True,,abcd,0.05,2026-03-12T12:57:32.061072
80,80,2,22,113,gurobi,0.07061195373535156,True,False,0.4645626125773332,True,,abcd,0.05,2026-03-12T12:57:32.252456
80,80,2,22,113,bnb_c,0.00945591926574707,True,False,0.464562612577336,True,,abcd,0.05,2026-03-12T12:57:32.385658
80,80,2,23,110,gurobi,0.1268751621246338,True,False,0.4475619834710721,True,,abcd,0.05,2026-03-12T12:57:32.628564
80,80,2,23,110,bnb_c,0.016770124435424805,True,False,0.447561983471074,True,,abcd,0.05,2026-03-12T12:57:32.766567
80,61,2,24,81,gurobi,0.027611255645751953,True,False,0.4629629629629631,True,,abcd,0.05,2026-03-12T12:57:32.893763
80,61,2,24,81,bnb_c,0.006973981857299805,True,False,0.462962962962963,True,,abcd,0.05,2026-03-12T12:57:32.998342
80,80,2,25,116,gurobi,0.049481868743896484,True,False,0.44827586206896375,True,,abcd,0.05,2026-03-12T12:57:33.168364
80,80,2,25,116,bnb_c,0.007728099822998047,True,False,0.448275862068966,True,,abcd,0.05,2026-03-12T12:57:33.289032
80,80,2,26,111,gurobi,0.15541720390319824,True,False,0.45223601980358735,True,,abcd,0.05,2026-03-12T12:57:33.580733
80,80,2,26,111,bnb_c,0.014251947402954102,True,False,0.452236019803587,True,,abcd,0.05,2026-03-12T12:57:33.719047
80,80,2,27,104,gurobi,0.16399168968200684,True,False,0.45187691983318357,True,,abcd,0.05,2026-03-12T12:57:34.007388
80,80,2,27,104,bnb_c,0.018848180770874023,True,False,0.451876849112426,True,,abcd,0.05,2026-03-12T12:57:34.144439
80,80,2,28,106,gurobi,0.052974700927734375,True,False,0.47450160199359676,True,,abcd,0.05,2026-03-12T12:57:34.329629
80,80,2,28,106,bnb_c,0.008440971374511719,True,False,0.474501601993592,True,,abcd,0.05,2026-03-12T12:57:34.452418
80,80,2,29,116,gurobi,0.12959718704223633,True,False,0.4334126040428077,True,,abcd,0.05,2026-03-12T12:57:34.715650
80,80,2,29,116,bnb_c,0.01721811294555664,True,False,0.433412604042806,True,,abcd,0.05,2026-03-12T12:57:34.853308
80,80,2,30,117,gurobi,0.23932600021362305,True,False,0.44543063773833036,True,,abcd,0.05,2026-03-12T12:57:35.230096
80,80,2,30,117,bnb_c,0.02088785171508789,True,False,0.44543063773833,True,,abcd,0.05,2026-03-12T12:57:35.371049
80,77,2,31,103,gurobi,0.13088083267211914,True,False,0.4361862569516408,True,,abcd,0.05,2026-03-12T12:57:35.609016
80,77,2,31,103,bnb_c,0.013592958450317383,True,False,0.436186256951645,True,,abcd,0.05,2026-03-12T12:57:35.721465
80,56,2,32,81,gurobi,0.02082514762878418,True,False,0.4849108367626883,True,,abcd,0.05,2026-03-12T12:57:35.851274
80,56,2,32,81,bnb_c,0.006679058074951172,True,False,0.484910836762689,True,,abcd,0.05,2026-03-12T12:57:35.954428
80,80,2,33,116,gurobi,0.041390180587768555,True,False,0.46577734839476875,True,,abcd,0.05,2026-03-12T12:57:36.127588
80,80,2,33,116,bnb_c,0.0076410770416259766,True,False,0.465777348394768,True,,abcd,0.05,2026-03-12T12:57:36.259416
80,80,2,34,122,gurobi,0.03609490394592285,True,False,0.45081967213114443,True,,abcd,0.05,2026-03-12T12:57:36.415043
80,80,2,34,122,bnb_c,0.008476972579956055,True,False,0.450819672131148,True,,abcd,0.05,2026-03-12T12:57:36.543818
80,80,2,35,117,gurobi,0.03308701515197754,True,False,0.47377456351815256,True,,abcd,0.05,2026-03-12T12:57:36.700040
80,80,2,35,117,bnb_c,0.008285045623779297,True,False,0.473774563518153,True,,abcd,0.05,2026-03-12T12:57:36.830188
80,80,2,36,117,gurobi,0.05086374282836914,True,False,0.4486814230403951,True,,abcd,0.05,2026-03-12T12:57:36.999344
80,80,2,36,117,bnb_c,0.011014938354492188,True,False,0.448681423040397,True,,abcd,0.05,2026-03-12T12:57:37.132497
80,80,2,37,130,gurobi,0.048648834228515625,True,False,0.4376035502958633,True,,abcd,0.05,2026-03-12T12:57:37.300285
80,80,2,37,130,bnb_c,0.010124921798706055,True,False,0.437603550295858,True,,abcd,0.05,2026-03-12T12:57:37.432838
80,80,2,38,134,gurobi,0.07149219512939453,True,False,0.4291601693027446,True,,abcd,0.05,2026-03-12T12:57:37.630101
80,80,2,38,134,bnb_c,0.009844303131103516,True,False,0.42916016930274,True,,abcd,0.05,2026-03-12T12:57:37.762387
80,80,2,39,129,gurobi,0.3581218719482422,True,False,0.42830959677905045,True,,abcd,0.05,2026-03-12T12:57:38.247986
80,80,2,39,129,bnb_c,0.014283180236816406,True,False,0.42830959677904,True,,abcd,0.05,2026-03-12T12:57:38.378152
80,80,2,40,113,gurobi,0.06812071800231934,True,False,0.46953559401675926,True,,abcd,0.05,2026-03-12T12:57:38.572994
80,80,2,40,113,bnb_c,0.009556293487548828,True,False,0.469535594016759,True,,abcd,0.05,2026-03-12T12:57:38.696296
80,80,2,41,118,gurobi,0.1438901424407959,True,False,0.4389184142487758,True,,abcd,0.05,2026-03-12T12:57:38.973632
80,80,2,41,118,bnb_c,0.015436887741088867,True,False,0.438918414248779,True,,abcd,0.05,2026-03-12T12:57:39.107510
80,80,2,42,111,gurobi,0.039794921875,True,False,0.4723236750263744,True,,abcd,0.05,2026-03-12T12:57:39.276548
80,80,2,42,111,bnb_c,0.007700920104980469,True,False,0.472323675026378,True,,abcd,0.05,2026-03-12T12:57:39.399556
80,80,2,43,112,gurobi,0.2828490734100342,True,False,0.44642857142856823,True,,abcd,0.05,2026-03-12T12:57:39.808201
80,80,2,43,112,bnb_c,0.01573801040649414,True,False,0.446428571428571,True,,abcd,0.05,2026-03-12T12:57:39.940824
80,80,2,44,125,gurobi,0.054608821868896484,True,False,0.45091199999998793,True,,abcd,0.05,2026-03-12T12:57:40.128515
80,80,2,44,125,bnb_c,0.00886988639831543,True,False,0.450912,True,,abcd,0.05,2026-03-12T12:57:40.254375
80,80,2,45,127,gurobi,0.03064703941345215,True,False,0.49014198028395545,True,,abcd,0.05,2026-03-12T12:57:40.420706
80,80,2,45,127,bnb_c,0.007778167724609375,True,False,0.490141980283961,True,,abcd,0.05,2026-03-12T12:57:40.552351
80,80,2,46,121,gurobi,0.08037900924682617,True,False,0.4499351137217409,True,,abcd,0.05,2026-03-12T12:57:40.759810
80,80,2,46,121,bnb_c,0.009142875671386719,True,False,0.44993511372174,True,,abcd,0.05,2026-03-12T12:57:40.891947
80,80,2,47,105,gurobi,0.04325604438781738,True,False,0.47070294784581074,True,,abcd,0.05,2026-03-12T12:57:41.064915
80,80,2,47,105,bnb_c,0.008485794067382812,True,False,0.470702947845805,True,,abcd,0.05,2026-03-12T12:57:41.186867
80,80,2,48,110,gurobi,0.03198409080505371,True,False,0.4726859504132224,True,,abcd,0.05,2026-03-12T12:57:41.350537
80,80,2,48,110,bnb_c,0.007156848907470703,True,False,0.472685950413223,True,,abcd,0.05,2026-03-12T12:57:41.471993
80,80,2,49,113,gurobi,0.11464500427246094,True,False,0.4355861852925027,True,,abcd,0.05,2026-03-12T12:57:41.714861
80,80,2,49,113,bnb_c,0.020789146423339844,True,False,0.435586185292505,True,,abcd,0.05,2026-03-12T12:57:41.855311
80,80,2,0,122,gurobi,0.4007987976074219,True,False,0.4001276538564865,True,,abcd,0.1,2026-03-12T12:57:42.383994
80,80,2,0,122,bnb_c,0.23851895332336426,True,False,0.40012765385649,True,,abcd,0.1,2026-03-12T12:57:42.738582
